DateOfIssue, Date, value
2021-03-01 00:00:00, 2021-03-09 00:00:00, 73
2021-03-01 00:00:00, 2021-03-10 00:00:00, 72
2021-03-01 00:00:00, 2021-03-11 00:00:00, 73
2021-03-01 00:00:00, 2021-03-12 00:00:00, 73
2021-03-01 00:00:00, 2021-03-13 00:00:00, 73
2021-03-01 00:00:00, 2021-03-14 00:00:00, 74
2021-03-01 00:00:00, 2021-03-15 00:00:00, 75
2021-03-01 00:00:00, 2021-03-16 00:00:00, 75
2021-03-01 00:00:00, 2021-03-17 00:00:00, 75
2021-03-01 00:00:00, 2021-03-18 00:00:00, 76
2021-03-01 00:00:00, 2021-03-19 00:00:00, 76
2021-03-01 00:00:00, 2021-03-20 00:00:00, 77
2021-03-01 00:00:00, 2021-03-21 00:00:00, 78
2021-03-01 00:00:00, 2021-03-22 00:00:00, 78
2021-03-01 00:00:00, 2021-03-23 00:00:00, 79
2021-03-01 00:00:00, 2021-03-24 00:00:00, 79
2021-03-01 00:00:00, 2021-03-25 00:00:00, 78
2021-03-01 00:00:00, 2021-03-26 00:00:00, 78
2021-03-01 00:00:00, 2021-03-27 00:00:00, 78
2021-03-02 00:00:00, 2021-03-02 00:00:00, 71
2021-03-02 00:00:00, 2021-03-03 00:00:00, 71
2021-03-02 00:00:00, 2021-03-04 00:00:00, 69
2021-03-02 00:00:00, 2021-03-05 00:00:00, 68
2021-03-02 00:00:00, 2021-03-06 00:00:00, 68
2021-03-02 00:00:00, 2021-03-07 00:00:00, 67
2021-03-02 00:00:00, 2021-03-08 00:00:00, 67
2021-03-02 00:00:00, 2021-03-09 00:00:00, 67
2021-03-02 00:00:00, 2021-03-10 00:00:00, 67
2021-03-02 00:00:00, 2021-03-11 00:00:00, 69
2021-03-02 00:00:00, 2021-03-12 00:00:00, 69
2021-03-02 00:00:00, 2021-03-13 00:00:00, 71
2021-03-02 00:00:00, 2021-03-14 00:00:00, 72
2021-03-02 00:00:00, 2021-03-15 00:00:00, 73
2021-03-02 00:00:00, 2021-03-16 00:00:00, 74
2021-03-02 00:00:00, 2021-03-17 00:00:00, 74
2021-03-02 00:00:00, 2021-03-18 00:00:00, 74
2021-03-02 00:00:00, 2021-03-19 00:00:00, 74
2021-03-02 00:00:00, 2021-03-20 00:00:00, 74
2021-03-02 00:00:00, 2021-03-21 00:00:00, 74
2021-03-02 00:00:00, 2021-03-22 00:00:00, 74
2021-03-02 00:00:00, 2021-03-23 00:00:00, 75
2021-03-02 00:00:00, 2021-03-24 00:00:00, 74
2021-03-02 00:00:00, 2021-03-25 00:00:00, 74
2021-03-02 00:00:00, 2021-03-26 00:00:00, 73
2021-03-02 00:00:00, 2021-03-27 00:00:00, 73
2021-03-02 00:00:00, 2021-03-28 00:00:00, 73
2021-03-03 00:00:00, 2021-03-03 00:00:00, 75
2021-03-03 00:00:00, 2021-03-04 00:00:00, 73
2021-03-03 00:00:00, 2021-03-05 00:00:00, 72
2021-03-03 00:00:00, 2021-03-06 00:00:00, 72
2021-03-03 00:00:00, 2021-03-07 00:00:00, 70
2021-03-03 00:00:00, 2021-03-08 00:00:00, 71
2021-03-03 00:00:00, 2021-03-09 00:00:00, 70
2021-03-03 00:00:00, 2021-03-10 00:00:00, 70
2021-03-03 00:00:00, 2021-03-11 00:00:00, 72
2021-03-03 00:00:00, 2021-03-12 00:00:00, 72
2021-03-03 00:00:00, 2021-03-13 00:00:00, 72
2021-03-03 00:00:00, 2021-03-14 00:00:00, 73
2021-03-03 00:00:00, 2021-03-15 00:00:00, 75
2021-03-03 00:00:00, 2021-03-16 00:00:00, 75
2021-03-03 00:00:00, 2021-03-17 00:00:00, 75
2021-03-03 00:00:00, 2021-03-18 00:00:00, 75
2021-03-03 00:00:00, 2021-03-19 00:00:00, 75
2021-03-03 00:00:00, 2021-03-20 00:00:00, 75
2021-03-03 00:00:00, 2021-03-21 00:00:00, 76
2021-03-03 00:00:00, 2021-03-22 00:00:00, 76
2021-03-03 00:00:00, 2021-03-23 00:00:00, 77
2021-03-03 00:00:00, 2021-03-24 00:00:00, 77
2021-03-03 00:00:00, 2021-03-25 00:00:00, 76
2021-03-03 00:00:00, 2021-03-26 00:00:00, 76
2021-03-03 00:00:00, 2021-03-27 00:00:00, 76
2021-03-03 00:00:00, 2021-03-28 00:00:00, 76
2021-03-03 00:00:00, 2021-03-29 00:00:00, 75
2021-03-04 00:00:00, 2021-03-04 00:00:00, 72
2021-03-04 00:00:00, 2021-03-05 00:00:00, 72
2021-03-04 00:00:00, 2021-03-06 00:00:00, 71
2021-03-04 00:00:00, 2021-03-07 00:00:00, 70
2021-03-04 00:00:00, 2021-03-08 00:00:00, 70
2021-03-04 00:00:00, 2021-03-09 00:00:00, 70
2021-03-04 00:00:00, 2021-03-10 00:00:00, 69
2021-03-04 00:00:00, 2021-03-11 00:00:00, 71
2021-03-04 00:00:00, 2021-03-12 00:00:00, 71
2021-03-04 00:00:00, 2021-03-13 00:00:00, 72
2021-03-04 00:00:00, 2021-03-14 00:00:00, 73
2021-03-04 00:00:00, 2021-03-15 00:00:00, 74
2021-03-04 00:00:00, 2021-03-16 00:00:00, 74
2021-03-04 00:00:00, 2021-03-17 00:00:00, 75
2021-03-04 00:00:00, 2021-03-18 00:00:00, 75
2021-03-04 00:00:00, 2021-03-19 00:00:00, 75
2021-03-04 00:00:00, 2021-03-20 00:00:00, 75
2021-03-04 00:00:00, 2021-03-21 00:00:00, 76
2021-03-04 00:00:00, 2021-03-22 00:00:00, 76
2021-03-04 00:00:00, 2021-03-23 00:00:00, 77
2021-03-04 00:00:00, 2021-03-24 00:00:00, 76
2021-03-04 00:00:00, 2021-03-25 00:00:00, 76
2021-03-04 00:00:00, 2021-03-26 00:00:00, 75
2021-03-04 00:00:00, 2021-03-27 00:00:00, 75
2021-03-04 00:00:00, 2021-03-28 00:00:00, 75
2021-03-04 00:00:00, 2021-03-29 00:00:00, 74
2021-03-04 00:00:00, 2021-03-30 00:00:00, 74
2021-03-05 00:00:00, 2021-03-05 00:00:00, 79
2021-03-05 00:00:00, 2021-03-06 00:00:00, 80
2021-03-05 00:00:00, 2021-03-07 00:00:00, 78
2021-03-05 00:00:00, 2021-03-08 00:00:00, 78
2021-03-05 00:00:00, 2021-03-09 00:00:00, 77
2021-03-05 00:00:00, 2021-03-10 00:00:00, 77
2021-03-05 00:00:00, 2021-03-11 00:00:00, 78
2021-03-05 00:00:00, 2021-03-12 00:00:00, 78
2021-03-05 00:00:00, 2021-03-13 00:00:00, 79
2021-03-05 00:00:00, 2021-03-14 00:00:00, 78
2021-03-05 00:00:00, 2021-03-15 00:00:00, 79
2021-03-05 00:00:00, 2021-03-16 00:00:00, 78
2021-03-05 00:00:00, 2021-03-17 00:00:00, 78
2021-03-05 00:00:00, 2021-03-18 00:00:00, 77
2021-03-05 00:00:00, 2021-03-19 00:00:00, 78
2021-03-05 00:00:00, 2021-03-20 00:00:00, 77
2021-03-05 00:00:00, 2021-03-21 00:00:00, 79
2021-03-05 00:00:00, 2021-03-22 00:00:00, 79
2021-03-05 00:00:00, 2021-03-23 00:00:00, 80
2021-03-05 00:00:00, 2021-03-24 00:00:00, 81
2021-03-05 00:00:00, 2021-03-25 00:00:00, 81
2021-03-05 00:00:00, 2021-03-26 00:00:00, 81
2021-03-05 00:00:00, 2021-03-27 00:00:00, 81
2021-03-05 00:00:00, 2021-03-28 00:00:00, 81
2021-03-05 00:00:00, 2021-03-29 00:00:00, 80
2021-03-05 00:00:00, 2021-03-30 00:00:00, 80
2021-03-05 00:00:00, 2021-03-31 00:00:00, 81
2021-03-06 00:00:00, 2021-03-06 00:00:00, 74
2021-03-06 00:00:00, 2021-03-07 00:00:00, 72
2021-03-06 00:00:00, 2021-03-08 00:00:00, 72
2021-03-06 00:00:00, 2021-03-09 00:00:00, 71
2021-03-06 00:00:00, 2021-03-10 00:00:00, 71
2021-03-06 00:00:00, 2021-03-11 00:00:00, 73
2021-03-06 00:00:00, 2021-03-12 00:00:00, 73
2021-03-06 00:00:00, 2021-03-13 00:00:00, 74
2021-03-06 00:00:00, 2021-03-14 00:00:00, 74
2021-03-06 00:00:00, 2021-03-15 00:00:00, 75
2021-03-06 00:00:00, 2021-03-16 00:00:00, 75
2021-03-06 00:00:00, 2021-03-17 00:00:00, 76
2021-03-06 00:00:00, 2021-03-18 00:00:00, 75
2021-03-06 00:00:00, 2021-03-19 00:00:00, 76
2021-03-06 00:00:00, 2021-03-20 00:00:00, 75
2021-03-06 00:00:00, 2021-03-21 00:00:00, 77
2021-03-06 00:00:00, 2021-03-22 00:00:00, 77
2021-03-06 00:00:00, 2021-03-23 00:00:00, 78
2021-03-06 00:00:00, 2021-03-24 00:00:00, 78
2021-03-06 00:00:00, 2021-03-25 00:00:00, 78
2021-03-06 00:00:00, 2021-03-26 00:00:00, 77
2021-03-06 00:00:00, 2021-03-27 00:00:00, 77
2021-03-06 00:00:00, 2021-03-28 00:00:00, 77
2021-03-06 00:00:00, 2021-03-29 00:00:00, 76
2021-03-06 00:00:00, 2021-03-30 00:00:00, 76
2021-03-06 00:00:00, 2021-03-31 00:00:00, 76
2021-03-06 00:00:00, 2021-04-01 00:00:00, 76
2021-03-07 00:00:00, 2021-03-07 00:00:00, 74
2021-03-07 00:00:00, 2021-03-08 00:00:00, 75
2021-03-07 00:00:00, 2021-03-09 00:00:00, 74
2021-03-07 00:00:00, 2021-03-10 00:00:00, 74
2021-03-07 00:00:00, 2021-03-11 00:00:00, 75
2021-03-07 00:00:00, 2021-03-12 00:00:00, 76
2021-03-07 00:00:00, 2021-03-13 00:00:00, 76
2021-03-07 00:00:00, 2021-03-14 00:00:00, 76
2021-03-07 00:00:00, 2021-03-15 00:00:00, 77
2021-03-07 00:00:00, 2021-03-16 00:00:00, 77
2021-03-07 00:00:00, 2021-03-17 00:00:00, 77
2021-03-07 00:00:00, 2021-03-18 00:00:00, 76
2021-03-07 00:00:00, 2021-03-19 00:00:00, 77
2021-03-07 00:00:00, 2021-03-20 00:00:00, 76
2021-03-07 00:00:00, 2021-03-21 00:00:00, 78
2021-03-07 00:00:00, 2021-03-22 00:00:00, 78
2021-03-07 00:00:00, 2021-03-23 00:00:00, 79
2021-03-07 00:00:00, 2021-03-24 00:00:00, 79
2021-03-07 00:00:00, 2021-03-25 00:00:00, 79
2021-03-07 00:00:00, 2021-03-26 00:00:00, 78
2021-03-07 00:00:00, 2021-03-27 00:00:00, 79
2021-03-07 00:00:00, 2021-03-28 00:00:00, 79
2021-03-07 00:00:00, 2021-03-29 00:00:00, 78
2021-03-07 00:00:00, 2021-03-30 00:00:00, 78
2021-03-07 00:00:00, 2021-03-31 00:00:00, 78
2021-03-07 00:00:00, 2021-04-01 00:00:00, 78
2021-03-07 00:00:00, 2021-04-02 00:00:00, 77
2021-03-08 00:00:00, 2021-03-08 00:00:00, 78
2021-03-08 00:00:00, 2021-03-09 00:00:00, 77
2021-03-08 00:00:00, 2021-03-10 00:00:00, 77
2021-03-08 00:00:00, 2021-03-11 00:00:00, 78
2021-03-08 00:00:00, 2021-03-12 00:00:00, 79
2021-03-08 00:00:00, 2021-03-13 00:00:00, 79
2021-03-08 00:00:00, 2021-03-14 00:00:00, 79
2021-03-08 00:00:00, 2021-03-15 00:00:00, 80
2021-03-08 00:00:00, 2021-03-16 00:00:00, 79
2021-03-08 00:00:00, 2021-03-17 00:00:00, 79
2021-03-08 00:00:00, 2021-03-18 00:00:00, 78
2021-03-08 00:00:00, 2021-03-19 00:00:00, 79
2021-03-08 00:00:00, 2021-03-20 00:00:00, 77
2021-03-08 00:00:00, 2021-03-21 00:00:00, 79
2021-03-08 00:00:00, 2021-03-22 00:00:00, 79
2021-03-08 00:00:00, 2021-03-23 00:00:00, 80
2021-03-08 00:00:00, 2021-03-24 00:00:00, 80
2021-03-08 00:00:00, 2021-03-25 00:00:00, 80
2021-03-08 00:00:00, 2021-03-26 00:00:00, 80
2021-03-08 00:00:00, 2021-03-27 00:00:00, 80
2021-03-08 00:00:00, 2021-03-28 00:00:00, 81
2021-03-08 00:00:00, 2021-03-29 00:00:00, 80
2021-03-08 00:00:00, 2021-03-30 00:00:00, 80
2021-03-08 00:00:00, 2021-03-31 00:00:00, 81
2021-03-08 00:00:00, 2021-04-01 00:00:00, 80
2021-03-08 00:00:00, 2021-04-02 00:00:00, 80
2021-03-08 00:00:00, 2021-04-03 00:00:00, 80
2021-03-09 00:00:00, 2021-03-09 00:00:00, 79
2021-03-09 00:00:00, 2021-03-10 00:00:00, 79
2021-03-09 00:00:00, 2021-03-11 00:00:00, 80
2021-03-09 00:00:00, 2021-03-12 00:00:00, 80
2021-03-09 00:00:00, 2021-03-13 00:00:00, 80
2021-03-09 00:00:00, 2021-03-14 00:00:00, 80
2021-03-09 00:00:00, 2021-03-15 00:00:00, 81
2021-03-09 00:00:00, 2021-03-16 00:00:00, 81
2021-03-09 00:00:00, 2021-03-17 00:00:00, 81
2021-03-09 00:00:00, 2021-03-18 00:00:00, 79
2021-03-09 00:00:00, 2021-03-19 00:00:00, 80
2021-03-09 00:00:00, 2021-03-20 00:00:00, 78
2021-03-09 00:00:00, 2021-03-21 00:00:00, 80
2021-03-09 00:00:00, 2021-03-22 00:00:00, 79
2021-03-09 00:00:00, 2021-03-23 00:00:00, 80
2021-03-09 00:00:00, 2021-03-24 00:00:00, 81
2021-03-09 00:00:00, 2021-03-25 00:00:00, 81
2021-03-09 00:00:00, 2021-03-26 00:00:00, 80
2021-03-09 00:00:00, 2021-03-27 00:00:00, 81
2021-03-09 00:00:00, 2021-03-28 00:00:00, 82
2021-03-09 00:00:00, 2021-03-29 00:00:00, 81
2021-03-09 00:00:00, 2021-03-30 00:00:00, 81
2021-03-09 00:00:00, 2021-03-31 00:00:00, 82
2021-03-09 00:00:00, 2021-04-01 00:00:00, 81
2021-03-09 00:00:00, 2021-04-02 00:00:00, 81
2021-03-09 00:00:00, 2021-04-03 00:00:00, 81
2021-03-09 00:00:00, 2021-04-04 00:00:00, 80
2021-03-10 00:00:00, 2021-03-10 00:00:00, 83
2021-03-10 00:00:00, 2021-03-11 00:00:00, 84
2021-03-10 00:00:00, 2021-03-12 00:00:00, 85
2021-03-10 00:00:00, 2021-03-13 00:00:00, 85
2021-03-10 00:00:00, 2021-03-14 00:00:00, 84
2021-03-10 00:00:00, 2021-03-15 00:00:00, 85
2021-03-10 00:00:00, 2021-03-16 00:00:00, 85
2021-03-10 00:00:00, 2021-03-17 00:00:00, 85
2021-03-10 00:00:00, 2021-03-18 00:00:00, 83
2021-03-10 00:00:00, 2021-03-19 00:00:00, 83
2021-03-10 00:00:00, 2021-03-20 00:00:00, 81
2021-03-10 00:00:00, 2021-03-21 00:00:00, 82
2021-03-10 00:00:00, 2021-03-22 00:00:00, 81
2021-03-10 00:00:00, 2021-03-23 00:00:00, 81
2021-03-10 00:00:00, 2021-03-24 00:00:00, 82
2021-03-10 00:00:00, 2021-03-25 00:00:00, 82
2021-03-10 00:00:00, 2021-03-26 00:00:00, 82
2021-03-10 00:00:00, 2021-03-27 00:00:00, 83
2021-03-10 00:00:00, 2021-03-28 00:00:00, 84
2021-03-10 00:00:00, 2021-03-29 00:00:00, 83
2021-03-10 00:00:00, 2021-03-30 00:00:00, 84
2021-03-10 00:00:00, 2021-03-31 00:00:00, 84
2021-03-10 00:00:00, 2021-04-01 00:00:00, 84
2021-03-10 00:00:00, 2021-04-02 00:00:00, 84
2021-03-10 00:00:00, 2021-04-03 00:00:00, 84
2021-03-10 00:00:00, 2021-04-04 00:00:00, 84
2021-03-10 00:00:00, 2021-04-05 00:00:00, 84
2021-03-11 00:00:00, 2021-03-11 00:00:00, 81
2021-03-11 00:00:00, 2021-03-12 00:00:00, 81
2021-03-11 00:00:00, 2021-03-13 00:00:00, 81
2021-03-11 00:00:00, 2021-03-14 00:00:00, 81
2021-03-11 00:00:00, 2021-03-15 00:00:00, 82
2021-03-11 00:00:00, 2021-03-16 00:00:00, 81
2021-03-11 00:00:00, 2021-03-17 00:00:00, 82
2021-03-11 00:00:00, 2021-03-18 00:00:00, 80
2021-03-11 00:00:00, 2021-03-19 00:00:00, 80
2021-03-11 00:00:00, 2021-03-20 00:00:00, 78
2021-03-11 00:00:00, 2021-03-21 00:00:00, 80
2021-03-11 00:00:00, 2021-03-22 00:00:00, 80
2021-03-11 00:00:00, 2021-03-23 00:00:00, 80
2021-03-11 00:00:00, 2021-03-24 00:00:00, 81
2021-03-11 00:00:00, 2021-03-25 00:00:00, 80
2021-03-11 00:00:00, 2021-03-26 00:00:00, 81
2021-03-11 00:00:00, 2021-03-27 00:00:00, 81
2021-03-11 00:00:00, 2021-03-28 00:00:00, 82
2021-03-11 00:00:00, 2021-03-29 00:00:00, 82
2021-03-11 00:00:00, 2021-03-30 00:00:00, 82
2021-03-11 00:00:00, 2021-03-31 00:00:00, 82
2021-03-11 00:00:00, 2021-04-01 00:00:00, 82
2021-03-11 00:00:00, 2021-04-02 00:00:00, 82
2021-03-11 00:00:00, 2021-04-03 00:00:00, 82
2021-03-11 00:00:00, 2021-04-04 00:00:00, 82
2021-03-11 00:00:00, 2021-04-05 00:00:00, 81
2021-03-11 00:00:00, 2021-04-06 00:00:00, 81
2021-03-12 00:00:00, 2021-03-12 00:00:00, 78
2021-03-12 00:00:00, 2021-03-13 00:00:00, 78
2021-03-12 00:00:00, 2021-03-14 00:00:00, 78
2021-03-12 00:00:00, 2021-03-15 00:00:00, 79
2021-03-12 00:00:00, 2021-03-16 00:00:00, 79
2021-03-12 00:00:00, 2021-03-17 00:00:00, 79
2021-03-12 00:00:00, 2021-03-18 00:00:00, 77
2021-03-12 00:00:00, 2021-03-19 00:00:00, 77
2021-03-12 00:00:00, 2021-03-20 00:00:00, 76
2021-03-12 00:00:00, 2021-03-21 00:00:00, 78
2021-03-12 00:00:00, 2021-03-22 00:00:00, 78
2021-03-12 00:00:00, 2021-03-23 00:00:00, 79
2021-03-12 00:00:00, 2021-03-24 00:00:00, 80
2021-03-12 00:00:00, 2021-03-25 00:00:00, 80
2021-03-12 00:00:00, 2021-03-26 00:00:00, 80
2021-03-12 00:00:00, 2021-03-27 00:00:00, 81
2021-03-12 00:00:00, 2021-03-28 00:00:00, 81
2021-03-12 00:00:00, 2021-03-29 00:00:00, 81
2021-03-12 00:00:00, 2021-03-30 00:00:00, 81
2021-03-12 00:00:00, 2021-03-31 00:00:00, 81
2021-03-12 00:00:00, 2021-04-01 00:00:00, 80
2021-03-12 00:00:00, 2021-04-02 00:00:00, 80
2021-03-12 00:00:00, 2021-04-03 00:00:00, 80
2021-03-12 00:00:00, 2021-04-04 00:00:00, 80
2021-03-12 00:00:00, 2021-04-05 00:00:00, 79
2021-03-12 00:00:00, 2021-04-06 00:00:00, 79
2021-03-12 00:00:00, 2021-04-07 00:00:00, 78
2021-03-13 00:00:00, 2021-03-13 00:00:00, 77
2021-03-13 00:00:00, 2021-03-14 00:00:00, 77
2021-03-13 00:00:00, 2021-03-15 00:00:00, 78
2021-03-13 00:00:00, 2021-03-16 00:00:00, 78
2021-03-13 00:00:00, 2021-03-17 00:00:00, 78
2021-03-13 00:00:00, 2021-03-18 00:00:00, 76
2021-03-13 00:00:00, 2021-03-19 00:00:00, 77
2021-03-13 00:00:00, 2021-03-20 00:00:00, 75
2021-03-13 00:00:00, 2021-03-21 00:00:00, 77
2021-03-13 00:00:00, 2021-03-22 00:00:00, 78
2021-03-13 00:00:00, 2021-03-23 00:00:00, 78
2021-03-13 00:00:00, 2021-03-24 00:00:00, 80
2021-03-13 00:00:00, 2021-03-25 00:00:00, 79
2021-03-13 00:00:00, 2021-03-26 00:00:00, 80
2021-03-13 00:00:00, 2021-03-27 00:00:00, 80
2021-03-13 00:00:00, 2021-03-28 00:00:00, 81
2021-03-13 00:00:00, 2021-03-29 00:00:00, 80
2021-03-13 00:00:00, 2021-03-30 00:00:00, 80
2021-03-13 00:00:00, 2021-03-31 00:00:00, 80
2021-03-13 00:00:00, 2021-04-01 00:00:00, 79
2021-03-13 00:00:00, 2021-04-02 00:00:00, 79
2021-03-13 00:00:00, 2021-04-03 00:00:00, 79
2021-03-13 00:00:00, 2021-04-04 00:00:00, 79
2021-03-13 00:00:00, 2021-04-05 00:00:00, 79
2021-03-13 00:00:00, 2021-04-06 00:00:00, 78
2021-03-13 00:00:00, 2021-04-07 00:00:00, 78
2021-03-13 00:00:00, 2021-04-08 00:00:00, 77
2021-03-14 00:00:00, 2021-03-14 00:00:00, 80
2021-03-14 00:00:00, 2021-03-15 00:00:00, 81
2021-03-14 00:00:00, 2021-03-16 00:00:00, 81
2021-03-14 00:00:00, 2021-03-17 00:00:00, 81
2021-03-14 00:00:00, 2021-03-18 00:00:00, 79
2021-03-14 00:00:00, 2021-03-19 00:00:00, 79
2021-03-14 00:00:00, 2021-03-20 00:00:00, 78
2021-03-14 00:00:00, 2021-03-21 00:00:00, 80
2021-03-14 00:00:00, 2021-03-22 00:00:00, 80
2021-03-14 00:00:00, 2021-03-23 00:00:00, 80
2021-03-14 00:00:00, 2021-03-24 00:00:00, 81
2021-03-14 00:00:00, 2021-03-25 00:00:00, 80
2021-03-14 00:00:00, 2021-03-26 00:00:00, 81
2021-03-14 00:00:00, 2021-03-27 00:00:00, 81
2021-03-14 00:00:00, 2021-03-28 00:00:00, 82
2021-03-14 00:00:00, 2021-03-29 00:00:00, 81
2021-03-14 00:00:00, 2021-03-30 00:00:00, 81
2021-03-14 00:00:00, 2021-03-31 00:00:00, 81
2021-03-14 00:00:00, 2021-04-01 00:00:00, 81
2021-03-14 00:00:00, 2021-04-02 00:00:00, 81
2021-03-14 00:00:00, 2021-04-03 00:00:00, 81
2021-03-14 00:00:00, 2021-04-04 00:00:00, 81
2021-03-14 00:00:00, 2021-04-05 00:00:00, 80
2021-03-14 00:00:00, 2021-04-06 00:00:00, 80
2021-03-14 00:00:00, 2021-04-07 00:00:00, 80
2021-03-14 00:00:00, 2021-04-08 00:00:00, 80
2021-03-14 00:00:00, 2021-04-09 00:00:00, 80
2021-03-15 00:00:00, 2021-03-15 00:00:00, 80
2021-03-15 00:00:00, 2021-03-16 00:00:00, 79
2021-03-15 00:00:00, 2021-03-17 00:00:00, 79
2021-03-15 00:00:00, 2021-03-18 00:00:00, 77
2021-03-15 00:00:00, 2021-03-19 00:00:00, 78
2021-03-15 00:00:00, 2021-03-20 00:00:00, 76
2021-03-15 00:00:00, 2021-03-21 00:00:00, 78
2021-03-15 00:00:00, 2021-03-22 00:00:00, 79
2021-03-15 00:00:00, 2021-03-23 00:00:00, 79
2021-03-15 00:00:00, 2021-03-24 00:00:00, 80
2021-03-15 00:00:00, 2021-03-25 00:00:00, 79
2021-03-15 00:00:00, 2021-03-26 00:00:00, 81
2021-03-15 00:00:00, 2021-03-27 00:00:00, 80
2021-03-15 00:00:00, 2021-03-28 00:00:00, 82
2021-03-15 00:00:00, 2021-03-29 00:00:00, 80
2021-03-15 00:00:00, 2021-03-30 00:00:00, 81
2021-03-15 00:00:00, 2021-03-31 00:00:00, 81
2021-03-15 00:00:00, 2021-04-01 00:00:00, 80
2021-03-15 00:00:00, 2021-04-02 00:00:00, 80
2021-03-15 00:00:00, 2021-04-03 00:00:00, 80
2021-03-15 00:00:00, 2021-04-04 00:00:00, 80
2021-03-15 00:00:00, 2021-04-05 00:00:00, 79
2021-03-15 00:00:00, 2021-04-06 00:00:00, 79
2021-03-15 00:00:00, 2021-04-07 00:00:00, 78
2021-03-15 00:00:00, 2021-04-08 00:00:00, 78
2021-03-15 00:00:00, 2021-04-09 00:00:00, 78
2021-03-15 00:00:00, 2021-04-10 00:00:00, 79
2021-03-16 00:00:00, 2021-03-16 00:00:00, 75
2021-03-16 00:00:00, 2021-03-17 00:00:00, 75
2021-03-16 00:00:00, 2021-03-18 00:00:00, 73
2021-03-16 00:00:00, 2021-03-19 00:00:00, 74
2021-03-16 00:00:00, 2021-03-20 00:00:00, 72
2021-03-16 00:00:00, 2021-03-21 00:00:00, 74
2021-03-16 00:00:00, 2021-03-22 00:00:00, 75
2021-03-16 00:00:00, 2021-03-23 00:00:00, 75
2021-03-16 00:00:00, 2021-03-24 00:00:00, 77
2021-03-16 00:00:00, 2021-03-25 00:00:00, 77
2021-03-16 00:00:00, 2021-03-26 00:00:00, 78
2021-03-16 00:00:00, 2021-03-27 00:00:00, 79
2021-03-16 00:00:00, 2021-03-28 00:00:00, 80
2021-03-16 00:00:00, 2021-03-29 00:00:00, 79
2021-03-16 00:00:00, 2021-03-30 00:00:00, 79
2021-03-16 00:00:00, 2021-03-31 00:00:00, 80
2021-03-16 00:00:00, 2021-04-01 00:00:00, 78
2021-03-16 00:00:00, 2021-04-02 00:00:00, 78
2021-03-16 00:00:00, 2021-04-03 00:00:00, 78
2021-03-16 00:00:00, 2021-04-04 00:00:00, 77
2021-03-16 00:00:00, 2021-04-05 00:00:00, 77
2021-03-16 00:00:00, 2021-04-06 00:00:00, 77
2021-03-16 00:00:00, 2021-04-07 00:00:00, 76
2021-03-16 00:00:00, 2021-04-08 00:00:00, 76
2021-03-16 00:00:00, 2021-04-09 00:00:00, 75
2021-03-16 00:00:00, 2021-04-10 00:00:00, 75
2021-03-16 00:00:00, 2021-04-11 00:00:00, 77
2021-03-17 00:00:00, 2021-03-17 00:00:00, 78
2021-03-17 00:00:00, 2021-03-18 00:00:00, 77
2021-03-17 00:00:00, 2021-03-19 00:00:00, 77
2021-03-17 00:00:00, 2021-03-20 00:00:00, 76
2021-03-17 00:00:00, 2021-03-21 00:00:00, 78
2021-03-17 00:00:00, 2021-03-22 00:00:00, 78
2021-03-17 00:00:00, 2021-03-23 00:00:00, 78
2021-03-17 00:00:00, 2021-03-24 00:00:00, 79
2021-03-17 00:00:00, 2021-03-25 00:00:00, 79
2021-03-17 00:00:00, 2021-03-26 00:00:00, 81
2021-03-17 00:00:00, 2021-03-27 00:00:00, 80
2021-03-17 00:00:00, 2021-03-28 00:00:00, 81
2021-03-17 00:00:00, 2021-03-29 00:00:00, 81
2021-03-17 00:00:00, 2021-03-30 00:00:00, 81
2021-03-17 00:00:00, 2021-03-31 00:00:00, 81
2021-03-17 00:00:00, 2021-04-01 00:00:00, 79
2021-03-17 00:00:00, 2021-04-02 00:00:00, 80
2021-03-17 00:00:00, 2021-04-03 00:00:00, 80
2021-03-17 00:00:00, 2021-04-04 00:00:00, 79
2021-03-17 00:00:00, 2021-04-05 00:00:00, 79
2021-03-17 00:00:00, 2021-04-06 00:00:00, 79
2021-03-17 00:00:00, 2021-04-07 00:00:00, 78
2021-03-17 00:00:00, 2021-04-08 00:00:00, 78
2021-03-17 00:00:00, 2021-04-09 00:00:00, 78
2021-03-17 00:00:00, 2021-04-10 00:00:00, 78
2021-03-17 00:00:00, 2021-04-11 00:00:00, 79
2021-03-17 00:00:00, 2021-04-12 00:00:00, 79
2021-03-18 00:00:00, 2021-03-18 00:00:00, 77
2021-03-18 00:00:00, 2021-03-19 00:00:00, 77
2021-03-18 00:00:00, 2021-03-20 00:00:00, 75
2021-03-18 00:00:00, 2021-03-21 00:00:00, 78
2021-03-18 00:00:00, 2021-03-22 00:00:00, 78
2021-03-18 00:00:00, 2021-03-23 00:00:00, 78
2021-03-18 00:00:00, 2021-03-24 00:00:00, 79
2021-03-18 00:00:00, 2021-03-25 00:00:00, 79
2021-03-18 00:00:00, 2021-03-26 00:00:00, 81
2021-03-18 00:00:00, 2021-03-27 00:00:00, 80
2021-03-18 00:00:00, 2021-03-28 00:00:00, 81
2021-03-18 00:00:00, 2021-03-29 00:00:00, 81
2021-03-18 00:00:00, 2021-03-30 00:00:00, 81
2021-03-18 00:00:00, 2021-03-31 00:00:00, 81
2021-03-18 00:00:00, 2021-04-01 00:00:00, 79
